Employee_ID,Name,Age,Salary,City,Department,Experience_Years,Performance_Score,Bonus,Work_Hours
6033.0,Rahul,142.0,1588224.0,Delhi,Sales,8.0,6.0,299705.0,8.0
5386.0,Priya,40.0,103684.0,Chennai,,19.0,1.0,16256.0,10.0
9157.0,Karan,56.0,30132.0,Delhi,Sales,0.0,9.0,10007.0,6.0
8675.0,Aman,52.0,54239.0,Delhi,Marketing,9.0,9.0,24766.0,8.0
2867.0,Akash,45.0,125483.0,Bangalore,HR,3.0,9.0,30942.0,5.0
7965.0,Rohan,54.0,79645.0,Chennai,HR,12.0,5.0,9713.0,7.0
8196.0,Sneha,58.0,124819.0,Delhi,Marketing,14.0,5.0,40638.0,8.0
1026.0,Karan,20.0,54779.0,Pune,Finance,17.0,1.0,37678.0,10.0
7156.0,Aman,29.0,111231.0,Delhi,Sales,15.0,7.0,,6.0
,Priya,25.0,104721.0,Bangalore,,12.0,8.0,21412.0,5.0
6767.0,Akash,51.0,24164.0,Pune,HR,20.0,9.0,13391.0,4.0
1466.0,Pooja,23.0,22813.0,Chennai,Finance,18.0,8.0,49987.0,11.0
8689.0,Pooja,19.0,22240.0,Pune,HR,24.0,,8139.0,7.0
,Akash,38.0,135413.0,,HR,,5.0,19550.0,9.0
9809.0,Karan,28.0,129155.0,Mumbai,Sales,8.0,8.0,27361.0,10.0
4777.0,Priya,50.0,35838.0,,Marketing,13.0,6.0,,5.0
3687.0,Aman,,143919.0,Bangalore,,23.0,2.0,,4.0
6332.0,Sneha,32.0,40741.0,Kolkata,HR,18.0,9.0,5473.0,5.0
7806.0,Priya,29.0,136535.0,Pune,Sales,,6.0,18366.0,5.0
6056.0,Pooja,40.0,142277.0,Bangalore,Marketing,20.0,8.0,35949.0,5.0
1179.0,Rohan,35.0,93429.0,Chennai,,16.0,4.0,44068.0,5.0
8996.0,Akash,42.0,,,Finance,8.0,6.0,25127.0,5.0
6464.0,Rahul,46.0,,Chennai,Finance,20.0,4.0,9804.0,
7720.0,Karan,37.0,106566.0,Delhi,HR,24.0,6.0,39212.0,10.0
1921.0,Akash,36.0,122351.0,Delhi,HR,23.0,7.0,34843.0,11.0
,Priya,55.0,,Kolkata,Sales,18.0,9.0,39595.0,11.0
6527.0,Sneha,53.0,30121.0,Bangalore,IT,17.0,1.0,25578.0,11.0
8465.0,Karan,31.0,115305.0,Mumbai,HR,23.0,5.0,19726.0,8.0
3719.0,Pooja,51.0,119798.0,,HR,12.0,9.0,5900.0,5.0
,Priya,59.0,51735.0,Bangalore,Finance,24.0,5.0,17107.0,11.0
1151.0,Rahul,47.0,101893.0,Bangalore,IT,2.0,3.0,19151.0,10.0
9204.0,Rahul,27.0,114664.0,Chennai,Sales,23.0,5.0,46000.0,8.0
9906.0,Akash,25.0,71265.0,Mumbai,IT,20.0,6.0,28738.0,4.0
,Priya,19.0,21414.0,Chennai,,2.0,2.0,5806.0,10.0
9440.0,Pooja,39.0,129761.0,Mumbai,HR,16.0,9.0,45021.0,
2144.0,Akash,41.0,124535.0,Kolkata,HR,16.0,6.0,39162.0,9.0
5482.0,Aman,23.0,85226.0,,IT,13.0,6.0,18064.0,10.0
5534.0,Priya,22.0,145302.0,Mumbai,HR,16.0,2.0,30631.0,5.0
1720.0,Sneha,47.0,125420.0,Chennai,Marketing,,1.0,43546.0,
5568.0,Akash,47.0,63603.0,Mumbai,Marketing,24.0,3.0,49736.0,11.0
4229.0,Sneha,49.0,109167.0,Mumbai,HR,18.0,6.0,,10.0
2006.0,Priya,20.0,84428.0,Bangalore,Finance,14.0,6.0,11702.0,4.0
,,29.0,85866.0,Pune,IT,0.0,9.0,31023.0,5.0
8099.0,Priya,43.0,116519.0,,Sales,19.0,2.0,33591.0,10.0
8116.0,Rohan,29.0,,Delhi,IT,8.0,4.0,5181.0,4.0
4813.0,Akash,51.0,20432.0,Chennai,IT,13.0,5.0,32029.0,6.0
,Priya,59.0,132979.0,Chennai,HR,4.0,6.0,25078.0,11.0
3685.0,Rahul,26.0,74707.0,,Marketing,20.0,6.0,25331.0,
2980.0,Rahul,25.0,51082.0,Kolkata,Sales,2.0,9.0,,7.0
6906.0,Rohan,39.0,87150.0,Delhi,IT,24.0,2.0,39215.0,
1539.0,Priya,26.0,136333.0,???,Unknown123,13.0,3.0,26807.0,
8046.0,Akash,55.0,58736.0,Delhi,Sales,5.0,7.0,34871.0,11.0
8261.0,Karan,41.0,67593.0,Pune,Finance,22.0,4.0,10321.0,8.0
9675.0,Sneha,29.0,147986.0,Delhi,Marketing,14.0,1.0,16921.0,11.0
7300.0,Akash,29.0,120767.0,Mumbai,Finance,8.0,8.0,28865.0,
1051.0,Sneha,35.0,50860.0,Mumbai,Marketing,,9.0,39876.0,8.0
9434.0,Sneha,34.0,86986.0,Kolkata,HR,5.0,8.0,9981.0,4.0
2686.0,Sneha,57.0,31341.0,Chennai,HR,9.0,2.0,6988.0,9.0
3821.0,,54.0,129461.0,Chennai,HR,20.0,7.0,32879.0,10.0
,Aman,48.0,138152.0,,Sales,12.0,,24356.0,4.0
9120.0,Karan,26.0,139707.0,Chennai,Sales,19.0,8.0,16622.0,4.0
9096.0,Priya,56.0,,Kolkata,Marketing,17.0,3.0,19698.0,9.0
9616.0,Rohan,49.0,54700.0,Kolkata,IT,19.0,7.0,34985.0,
9886.0,Rohan,54.0,,Kolkata,Marketing,10.0,1.0,27976.0,8.0
,,36.0,117297.0,Delhi,Finance,17.0,9.0,40642.0,5.0
4690.0,Priya,59.0,,Pune,Finance,7.0,8.0,7409.0,4.0
2689.0,Priya,53.0,103312.0,Kolkata,Finance,14.0,5.0,9235.0,6.0
9484.0,Sneha,20.0,49123.0,,Finance,13.0,5.0,43365.0,4.0
,Rohan,41.0,42043.0,,Sales,23.0,6.0,39871.0,7.0
,Rohan,53.0,103530.0,Mumbai,Finance,11.0,4.0,32459.0,7.0
5575.0,Akash,43.0,100080.0,Mumbai,Sales,,6.0,11740.0,9.0
,Rohan,37.0,44518.0,Chennai,IT,20.0,2.0,21520.0,4.0
1637.0,,31.0,91416.0,Mumbai,Sales,,5.0,,4.0
8979.0,Rahul,49.0,120807.0,Delhi,Sales,16.0,9.0,34672.0,4.0
,Rohan,25.0,31916.0,Kolkata,Sales,16.0,5.0,38533.0,5.0
9881.0,Karan,54.0,84630.0,Kolkata,Marketing,0.0,1.0,5990.0,6.0
6550.0,,54.0,74833.0,Mumbai,Finance,20.0,4.0,29100.0,10.0
9903.0,Rahul,28.0,57137.0,Pune,IT,1.0,4.0,48393.0,11.0
9630.0,Rahul,23.0,,Mumbai,HR,4.0,5.0,,4.0
4341.0,Priya,54.0,77213.0,Pune,Marketing,23.0,4.0,17314.0,5.0
6550.0,Sneha,49.0,43319.0,Bangalore,IT,15.0,5.0,29192.0,6.0
,Sneha,50.0,33581.0,,Finance,4.0,9.0,11909.0,4.0
2783.0,,34.0,114801.0,,Marketing,22.0,2.0,8837.0,10.0
2488.0,Rahul,51.0,65801.0,Kolkata,HR,12.0,8.0,,8.0
,Akash,52.0,105425.0,Kolkata,Marketing,12.0,7.0,39705.0,5.0
1467.0,Aman,55.0,36067.0,Bangalore,Finance,7.0,7.0,34268.0,11.0
6583.0,Rahul,39.0,53861.0,Bangalore,Marketing,2.0,9.0,,
2417.0,Aman,55.0,30858.0,Pune,HR,5.0,8.0,23168.0,4.0
6905.0,Karan,19.0,25281.0,Mumbai,Sales,20.0,4.0,35333.0,
,Karan,49.0,,,Marketing,12.0,8.0,30064.0,6.0
2081.0,Rohan,40.0,115101.0,Bangalore,Marketing,12.0,1.0,30792.0,
3925.0,Karan,30.0,135352.0,Kolkata,Marketing,16.0,6.0,,
5084.0,Karan,45.0,59136.0,Bangalore,HR,10.0,7.0,,5.0
8628.0,Akash,33.0,,Delhi,Finance,6.0,6.0,,
,Sneha,30.0,38432.0,Pune,,10.0,3.0,21341.0,11.0
2011.0,Akash,41.0,110169.0,Mumbai,IT,22.0,3.0,21709.0,5.0
8902.0,Pooja,21.0,76536.0,,IT,18.0,9.0,13549.0,8.0
,Sneha,55.0,131791.0,Kolkata,,17.0,1.0,40961.0,5.0
1272.0,Priya,49.0,97200.0,Bangalore,,11.0,6.0,20203.0,4.0
4644.0,Sneha,43.0,111574.0,Mumbai,Sales,13.0,1.0,10119.0,9.0
2716.0,Sneha,32.0,,Delhi,Finance,23.0,5.0,35684.0,6.0
7276.0,Pooja,33.0,129604.0,Bangalore,Finance,19.0,9.0,29339.0,5.0
7232.0,Karan,,117785.0,Bangalore,Finance,1.0,4.0,,10.0
7828.0,Pooja,45.0,149215.0,Mumbai,Sales,3.0,1.0,,7.0
1356.0,Priya,34.0,90373.0,Chennai,IT,,7.0,27747.0,4.0
,,33.0,63411.0,Kolkata,Sales,2.0,3.0,9356.0,7.0
4745.0,Rahul,48.0,27841.0,Chennai,Sales,11.0,6.0,25609.0,11.0
2596.0,Akash,,51618.0,Chennai,IT,10.0,3.0,36512.0,5.0
7614.0,Pooja,33.0,74601.0,Chennai,IT,4.0,1.0,,8.0
,Rohan,127.0,1105884.0,Delhi,,14.0,4.0,343350.0,10.0
1062.0,,41.0,129601.0,Kolkata,IT,3.0,8.0,42302.0,11.0
2579.0,Rohan,44.0,40502.0,Chennai,IT,4.0,7.0,14976.0,8.0
9731.0,Sneha,52.0,142315.0,Pune,Sales,16.0,,27640.0,9.0
5293.0,Rahul,51.0,122226.0,Chennai,Marketing,23.0,3.0,32877.0,10.0
5876.0,,38.0,125130.0,Bangalore,HR,16.0,2.0,31628.0,
8850.0,Akash,30.0,105279.0,Kolkata,Sales,23.0,6.0,,11.0
,Sneha,26.0,56673.0,Mumbai,,22.0,2.0,39586.0,
3713.0,Sneha,24.0,79449.0,,Marketing,14.0,2.0,14446.0,11.0
6328.0,Akash,46.0,86012.0,Kolkata,Sales,18.0,9.0,7367.0,10.0
8887.0,Akash,40.0,109789.0,Kolkata,HR,9.0,7.0,,6.0
4379.0,Priya,35.0,63379.0,Chennai,Sales,16.0,4.0,,9.0
2598.0,Akash,41.0,93080.0,Bangalore,Finance,,,31370.0,10.0
8633.0,Aman,22.0,139206.0,Chennai,HR,11.0,6.0,9586.0,6.0
4178.0,Sneha,41.0,145368.0,Mumbai,IT,17.0,,,11.0
9044.0,Rahul,38.0,39924.0,Chennai,Finance,3.0,2.0,,5.0
,Akash,46.0,100400.0,Pune,Sales,6.0,9.0,32582.0,10.0
4372.0,Karan,50.0,78786.0,Kolkata,Marketing,,5.0,22482.0,
7763.0,Rahul,27.0,55329.0,Delhi,Finance,12.0,1.0,42483.0,10.0
2069.0,Rahul,58.0,75800.0,Chennai,IT,23.0,7.0,,8.0
3776.0,Aman,38.0,38577.0,Delhi,IT,5.0,7.0,38469.0,7.0
2192.0,Akash,35.0,87654.0,Mumbai,IT,7.0,8.0,5232.0,9.0
1813.0,Rahul,47.0,121531.0,Delhi,HR,21.0,2.0,39093.0,5.0
2152.0,,53.0,37837.0,Pune,,15.0,,23003.0,5.0
6832.0,Sneha,50.0,36004.0,Pune,HR,12.0,,43942.0,5.0
2883.0,Akash,30.0,134785.0,Mumbai,HR,8.0,4.0,10987.0,11.0
1267.0,Aman,22.0,140538.0,Bangalore,HR,19.0,5.0,44959.0,11.0
4671.0,Priya,23.0,134706.0,Mumbai,Finance,20.0,2.0,15577.0,8.0
3812.0,Priya,37.0,,,Sales,8.0,4.0,24738.0,9.0
7562.0,Priya,54.0,,Mumbai,HR,4.0,4.0,,10.0
8013.0,Priya,29.0,36673.0,Kolkata,Marketing,,1.0,29181.0,8.0
6177.0,Rohan,29.0,20516.0,Chennai,IT,9.0,5.0,35676.0,5.0
5085.0,Rahul,30.0,121604.0,Mumbai,Sales,24.0,7.0,31552.0,10.0
1383.0,Rohan,22.0,129725.0,,Finance,14.0,1.0,22356.0,8.0
3850.0,Pooja,37.0,75447.0,Pune,IT,23.0,8.0,44303.0,11.0
7721.0,Karan,47.0,121732.0,Delhi,HR,15.0,1.0,27358.0,
8083.0,Akash,34.0,135666.0,Delhi,Marketing,21.0,9.0,21068.0,10.0
2049.0,Sneha,38.0,,Delhi,HR,20.0,1.0,26186.0,8.0
2833.0,Priya,21.0,116787.0,Kolkata,Marketing,18.0,3.0,30825.0,8.0
9989.0,Akash,39.0,84562.0,Bangalore,Sales,13.0,9.0,24045.0,11.0
5467.0,Aman,24.0,135440.0,,,19.0,6.0,29452.0,5.0
3975.0,Rahul,53.0,60735.0,Pune,HR,5.0,6.0,36108.0,7.0
6155.0,Aman,44.0,123160.0,Bangalore,IT,3.0,5.0,37222.0,9.0
,Pooja,31.0,144428.0,Chennai,Finance,5.0,6.0,49091.0,10.0
9000.0,Rahul,32.0,53115.0,Kolkata,IT,,4.0,20504.0,10.0
2290.0,Aman,36.0,87516.0,Mumbai,,12.0,4.0,31366.0,9.0
8961.0,Karan,35.0,129991.0,Kolkata,,16.0,3.0,12349.0,4.0
8599.0,Aman,50.0,39196.0,Bangalore,IT,,2.0,44745.0,4.0
8186.0,Sneha,26.0,55583.0,Chennai,IT,9.0,6.0,31567.0,6.0
8506.0,Rahul,33.0,44383.0,Kolkata,Sales,11.0,6.0,8816.0,6.0
3187.0,Akash,37.0,38366.0,Pune,HR,23.0,4.0,,8.0
9258.0,Pooja,40.0,62514.0,Delhi,Sales,14.0,9.0,11364.0,9.0
8791.0,Pooja,55.0,82992.0,Mumbai,HR,23.0,8.0,,4.0
7770.0,Karan,53.0,26359.0,Mumbai,HR,6.0,2.0,,10.0
9770.0,Pooja,23.0,115439.0,Delhi,HR,3.0,,20474.0,11.0
8934.0,Aman,29.0,119435.0,Pune,Marketing,8.0,6.0,36425.0,8.0
2605.0,Karan,39.0,22320.0,Kolkata,IT,11.0,4.0,28650.0,6.0
8987.0,Rahul,54.0,80413.0,Delhi,Finance,4.0,9.0,29571.0,7.0
,,33.0,23202.0,,HR,10.0,2.0,36379.0,5.0
7054.0,Rahul,41.0,112154.0,Kolkata,Finance,7.0,5.0,34794.0,
5505.0,Aman,41.0,62641.0,Bangalore,Marketing,7.0,7.0,32476.0,5.0
8247.0,,,121757.0,,,23.0,5.0,49604.0,
6807.0,Pooja,47.0,71469.0,Chennai,HR,9.0,9.0,16408.0,9.0
7256.0,Akash,30.0,121354.0,Delhi,IT,13.0,5.0,48256.0,9.0
9051.0,Karan,27.0,101854.0,Pune,Marketing,24.0,4.0,,6.0
,Priya,43.0,58018.0,Pune,IT,20.0,4.0,47455.0,8.0
3154.0,Sneha,22.0,52280.0,Delhi,Marketing,7.0,2.0,47682.0,9.0
8742.0,Rohan,36.0,,,Marketing,14.0,1.0,13933.0,4.0
,Pooja,34.0,79654.0,Bangalore,Sales,22.0,9.0,13666.0,8.0
3220.0,Priya,18.0,,,Finance,23.0,,17402.0,5.0
1721.0,Aman,49.0,147768.0,Mumbai,HR,13.0,2.0,13901.0,9.0
7974.0,Aman,143.0,1799328.0,Mumbai,Finance,3.0,1.0,408646.0,10.0
6803.0,Pooja,55.0,117393.0,,Sales,11.0,8.0,44457.0,11.0
4394.0,Pooja,18.0,58800.0,Bangalore,,23.0,7.0,,5.0
,Pooja,28.0,71915.0,Mumbai,IT,15.0,6.0,48458.0,4.0
9128.0,Sneha,34.0,80278.0,Kolkata,Sales,4.0,6.0,39336.0,10.0
6156.0,Karan,39.0,92518.0,Mumbai,,7.0,2.0,8677.0,11.0
5812.0,Rahul,31.0,49275.0,Mumbai,Sales,,,17586.0,4.0
9650.0,Karan,40.0,113943.0,Bangalore,Sales,3.0,,34562.0,
9818.0,Sneha,35.0,74433.0,Kolkata,Marketing,12.0,2.0,12007.0,4.0
3456.0,Akash,36.0,28368.0,Chennai,Finance,2.0,3.0,30276.0,5.0
1206.0,,44.0,120722.0,Delhi,Marketing,10.0,,26777.0,9.0
2356.0,Sneha,35.0,115514.0,Chennai,HR,,5.0,25712.0,
8461.0,Akash,34.0,23259.0,Delhi,HR,13.0,9.0,11665.0,5.0
8156.0,Pooja,43.0,100162.0,Mumbai,IT,15.0,2.0,10995.0,7.0
9151.0,Pooja,47.0,44559.0,Bangalore,Marketing,11.0,7.0,17160.0,9.0
,Aman,51.0,146715.0,Mumbai,Sales,21.0,3.0,41787.0,9.0
3673.0,Akash,33.0,29660.0,Chennai,HR,12.0,1.0,26378.0,6.0
2049.0,Rohan,34.0,107929.0,Kolkata,IT,9.0,8.0,,10.0
,Sneha,27.0,55396.0,Delhi,Finance,20.0,5.0,26789.0,8.0
3591.0,Akash,47.0,148263.0,Pune,,8.0,3.0,,
,Pooja,47.0,90925.0,Delhi,,6.0,9.0,7856.0,
,Akash,43.0,41485.0,Delhi,HR,2.0,9.0,,7.0
6973.0,Sneha,24.0,40176.0,Bangalore,HR,20.0,1.0,26161.0,9.0
9282.0,Karan,22.0,129858.0,Delhi,IT,,2.0,17925.0,6.0
9667.0,Karan,38.0,91790.0,Kolkata,HR,17.0,9.0,21282.0,5.0
9056.0,Rahul,25.0,120821.0,Chennai,IT,19.0,8.0,46460.0,11.0
3046.0,Aman,46.0,52959.0,Pune,HR,9.0,,18136.0,10.0
,Pooja,49.0,142571.0,Pune,Finance,11.0,4.0,,6.0
8736.0,Pooja,41.0,43491.0,Delhi,,21.0,8.0,43358.0,4.0
4690.0,Pooja,20.0,141739.0,Kolkata,Marketing,17.0,7.0,32349.0,11.0
4266.0,Akash,,89849.0,Kolkata,Sales,1.0,1.0,,
5629.0,Karan,21.0,101080.0,,Sales,6.0,7.0,31803.0,5.0
3745.0,Karan,28.0,126913.0,Chennai,HR,10.0,9.0,32580.0,9.0
8023.0,Pooja,45.0,147394.0,Kolkata,Marketing,7.0,7.0,34064.0,4.0
9276.0,Aman,54.0,44732.0,Chennai,Marketing,,5.0,28060.0,7.0
3639.0,Akash,25.0,,Mumbai,Finance,8.0,8.0,,11.0
5936.0,Akash,19.0,124129.0,Bangalore,IT,19.0,3.0,17956.0,11.0
1076.0,Akash,23.0,147073.0,,,18.0,3.0,16221.0,7.0
7473.0,Karan,49.0,122938.0,Bangalore,Sales,0.0,3.0,35598.0,9.0
4504.0,Karan,53.0,105900.0,Kolkata,Finance,6.0,2.0,35009.0,7.0
3424.0,Karan,107.0,1608867.0,Mumbai,HR,17.0,7.0,161358.0,10.0
7484.0,Rahul,58.0,24393.0,Bangalore,Sales,23.0,9.0,27761.0,11.0
,Akash,54.0,133683.0,Bangalore,Finance,8.0,8.0,27733.0,5.0
7567.0,Pooja,35.0,107147.0,Delhi,Sales,0.0,3.0,47831.0,8.0
7086.0,Karan,52.0,51234.0,Mumbai,HR,11.0,3.0,10190.0,10.0
,Priya,42.0,143255.0,Bangalore,Marketing,5.0,6.0,47434.0,4.0
1405.0,Pooja,57.0,46037.0,Chennai,Sales,24.0,8.0,43376.0,5.0
3129.0,Rohan,55.0,81840.0,Kolkata,Marketing,9.0,6.0,30125.0,11.0
7834.0,Pooja,57.0,71727.0,Bangalore,HR,3.0,5.0,24210.0,4.0
1397.0,Sneha,34.0,47685.0,Delhi,Finance,14.0,6.0,43622.0,7.0
,,19.0,111538.0,Mumbai,Marketing,15.0,1.0,46768.0,7.0
5989.0,Karan,39.0,30815.0,Bangalore,HR,1.0,7.0,35464.0,7.0
4926.0,Akash,54.0,22114.0,Kolkata,Sales,11.0,5.0,49906.0,
2944.0,Pooja,,75587.0,Delhi,HR,3.0,3.0,23062.0,
,Sneha,37.0,85543.0,Bangalore,Sales,2.0,5.0,37439.0,7.0
,Priya,57.0,84806.0,Pune,Marketing,6.0,1.0,25598.0,6.0
6399.0,Aman,29.0,140028.0,,Marketing,21.0,6.0,,7.0
,Rahul,51.0,59618.0,Kolkata,Sales,4.0,7.0,16069.0,9.0
2610.0,Aman,52.0,65088.0,Bangalore,IT,0.0,4.0,,11.0
8830.0,Rahul,56.0,149621.0,,Sales,10.0,3.0,39236.0,10.0
5604.0,Aman,19.0,82639.0,Kolkata,Marketing,6.0,2.0,5963.0,
5000.0,Aman,45.0,114624.0,Mumbai,Finance,19.0,5.0,17911.0,
3664.0,Rohan,36.0,50991.0,,Sales,22.0,9.0,,8.0
,Rohan,28.0,60100.0,Bangalore,Marketing,5.0,8.0,27224.0,8.0
,Rohan,31.0,118524.0,,HR,18.0,9.0,12459.0,6.0
6393.0,Karan,,124911.0,Delhi,IT,,7.0,32869.0,
,Pooja,,132323.0,Chennai,Finance,0.0,3.0,36746.0,
8501.0,Aman,19.0,,Mumbai,Sales,,4.0,29491.0,6.0
1603.0,Karan,59.0,72989.0,Kolkata,Sales,,9.0,20814.0,9.0
,Pooja,24.0,78481.0,Bangalore,HR,17.0,9.0,8561.0,
7295.0,Sneha,55.0,42449.0,Kolkata,HR,23.0,2.0,7330.0,8.0
9380.0,Karan,26.0,109947.0,Delhi,Marketing,7.0,2.0,27620.0,4.0
8103.0,Rahul,50.0,48420.0,Delhi,Sales,24.0,4.0,13239.0,11.0
,Pooja,44.0,53088.0,Chennai,HR,6.0,1.0,15244.0,
1637.0,Rohan,21.0,46923.0,Pune,HR,8.0,6.0,14659.0,5.0
2844.0,Pooja,50.0,74546.0,Delhi,,7.0,7.0,,8.0
,Pooja,25.0,135501.0,Bangalore,Marketing,12.0,9.0,,9.0
1819.0,Rahul,57.0,106905.0,Kolkata,,5.0,3.0,,10.0
4807.0,Rahul,26.0,26748.0,Kolkata,HR,15.0,4.0,45369.0,5.0
4022.0,Akash,29.0,123685.0,Chennai,IT,5.0,1.0,23168.0,5.0
2080.0,Pooja,,138094.0,Bangalore,HR,18.0,7.0,35690.0,4.0
4146.0,Priya,33.0,39375.0,Pune,Sales,,9.0,11259.0,9.0
2277.0,Aman,19.0,,Bangalore,Finance,18.0,5.0,14280.0,9.0
7741.0,Priya,55.0,134618.0,???,Unknown123,,8.0,45877.0,
3217.0,Aman,54.0,53055.0,,Marketing,23.0,6.0,22491.0,7.0
6265.0,Rahul,20.0,23466.0,,Finance,24.0,3.0,37412.0,5.0
3886.0,Karan,52.0,34161.0,Bangalore,IT,,9.0,35366.0,4.0
6634.0,Priya,26.0,46641.0,Kolkata,Marketing,17.0,5.0,21662.0,6.0
9987.0,Akash,53.0,27821.0,Kolkata,Marketing,13.0,8.0,,
4328.0,,24.0,32121.0,Mumbai,IT,23.0,7.0,40042.0,5.0
,,43.0,116392.0,Bangalore,Finance,17.0,4.0,20682.0,5.0
4006.0,Priya,29.0,,Mumbai,IT,7.0,5.0,,9.0
7958.0,Akash,33.0,144662.0,Mumbai,Sales,17.0,3.0,18244.0,11.0
8972.0,Akash,48.0,50849.0,Bangalore,HR,7.0,1.0,41000.0,11.0
5143.0,Rohan,41.0,,,HR,19.0,4.0,23907.0,
6517.0,Sneha,18.0,65200.0,,Finance,13.0,5.0,43367.0,4.0
2218.0,Aman,43.0,81916.0,Delhi,IT,5.0,1.0,22138.0,
9018.0,Rahul,44.0,90000.0,Delhi,HR,11.0,3.0,23412.0,8.0
9916.0,Priya,22.0,138714.0,Bangalore,IT,14.0,3.0,38864.0,11.0
2344.0,Priya,,59960.0,Delhi,Finance,21.0,4.0,16631.0,5.0
1137.0,Rahul,102.0,1953858.0,Mumbai,Marketing,,9.0,424738.0,4.0
,,38.0,86430.0,Kolkata,IT,20.0,1.0,18698.0,9.0
5906.0,Pooja,32.0,145172.0,Kolkata,IT,8.0,9.0,8720.0,6.0
3759.0,,29.0,88743.0,Chennai,HR,18.0,5.0,16965.0,9.0
,Karan,28.0,133332.0,Bangalore,Marketing,5.0,6.0,48972.0,6.0
1770.0,Akash,42.0,92353.0,Pune,Sales,19.0,6.0,21909.0,10.0
1388.0,Priya,21.0,43050.0,Delhi,,17.0,2.0,29141.0,6.0
4422.0,Priya,39.0,55295.0,Delhi,HR,14.0,4.0,20162.0,8.0
8012.0,Karan,44.0,142171.0,Mumbai,HR,13.0,3.0,21957.0,8.0
5852.0,Rahul,42.0,66944.0,Delhi,Sales,7.0,9.0,33310.0,7.0
1595.0,Pooja,41.0,,Bangalore,Marketing,3.0,1.0,49730.0,6.0
9627.0,Rahul,26.0,23483.0,Chennai,HR,2.0,1.0,,10.0
2982.0,Karan,,26198.0,Delhi,Marketing,18.0,2.0,33127.0,6.0
,Karan,39.0,109638.0,Bangalore,Sales,16.0,,33211.0,5.0
9209.0,Sneha,44.0,76893.0,Chennai,IT,20.0,8.0,16024.0,10.0
5330.0,Aman,,86366.0,Delhi,Sales,20.0,9.0,49869.0,9.0
6429.0,Karan,18.0,86232.0,Kolkata,Finance,20.0,6.0,,11.0
2692.0,,18.0,72277.0,Kolkata,Marketing,9.0,1.0,17979.0,11.0
3770.0,,,61237.0,Pune,,2.0,4.0,29517.0,10.0
5376.0,Sneha,59.0,83920.0,,HR,12.0,4.0,32526.0,8.0
5926.0,Pooja,46.0,37226.0,Mumbai,Finance,23.0,2.0,,11.0
4267.0,Rohan,,130177.0,Mumbai,Finance,7.0,3.0,38941.0,9.0
8564.0,Sneha,50.0,87327.0,Chennai,,1.0,3.0,22237.0,5.0
2695.0,Pooja,56.0,70498.0,Bangalore,Marketing,22.0,6.0,,4.0
2586.0,Rahul,,88299.0,Chennai,HR,,3.0,42441.0,
,Aman,34.0,27883.0,Bangalore,Marketing,18.0,9.0,31410.0,4.0
,Priya,47.0,68159.0,Delhi,Finance,19.0,5.0,29242.0,11.0
6460.0,Rahul,30.0,,Delhi,Finance,11.0,2.0,21737.0,
,Rahul,39.0,88521.0,Bangalore,Finance,,7.0,23084.0,9.0
3268.0,Sneha,55.0,66404.0,Kolkata,Sales,22.0,2.0,39839.0,11.0
,Rahul,55.0,35468.0,Chennai,Marketing,6.0,9.0,22722.0,7.0
8461.0,Rohan,26.0,35241.0,Bangalore,Finance,16.0,9.0,43688.0,5.0
,Rahul,45.0,,Delhi,HR,,5.0,22408.0,9.0
6801.0,Aman,40.0,53717.0,Mumbai,IT,12.0,1.0,12224.0,11.0
3749.0,Rohan,40.0,61991.0,Delhi,Sales,1.0,1.0,23361.0,11.0
8785.0,Aman,49.0,112231.0,Pune,IT,16.0,7.0,30143.0,7.0
7975.0,Sneha,34.0,41016.0,Chennai,Finance,13.0,7.0,34427.0,10.0
2405.0,Rohan,57.0,128365.0,Chennai,,10.0,6.0,41588.0,8.0
4575.0,,55.0,52295.0,Kolkata,Marketing,0.0,5.0,,10.0
3727.0,Karan,45.0,105588.0,Chennai,HR,15.0,8.0,23734.0,10.0
7487.0,Karan,38.0,93989.0,Pune,Sales,14.0,6.0,,4.0
7291.0,Aman,58.0,56453.0,Chennai,Marketing,23.0,6.0,37274.0,7.0
,,47.0,32456.0,Pune,Marketing,18.0,9.0,25318.0,7.0
1937.0,Pooja,36.0,137022.0,Mumbai,Sales,19.0,6.0,40844.0,9.0
,Akash,40.0,128181.0,Delhi,IT,19.0,7.0,11962.0,
4390.0,Rohan,23.0,,Delhi,Finance,10.0,8.0,13890.0,10.0
6816.0,Akash,36.0,42963.0,Delhi,Marketing,11.0,,20906.0,10.0
2216.0,Priya,21.0,54169.0,Pune,Sales,15.0,5.0,18871.0,4.0
,Sneha,40.0,86514.0,Delhi,Marketing,4.0,2.0,38647.0,7.0
2890.0,Aman,22.0,94086.0,Mumbai,Sales,9.0,8.0,8830.0,8.0
9582.0,Rohan,50.0,37740.0,Bangalore,Marketing,7.0,5.0,15958.0,4.0
8688.0,Sneha,29.0,70999.0,Mumbai,Marketing,21.0,5.0,26331.0,8.0
7500.0,Akash,53.0,114229.0,,Marketing,1.0,3.0,,5.0
7716.0,Rohan,46.0,41994.0,Chennai,HR,10.0,3.0,,10.0
4746.0,Pooja,31.0,,Bangalore,HR,3.0,8.0,49114.0,10.0
9290.0,Priya,24.0,93490.0,Bangalore,HR,,9.0,7820.0,9.0
3195.0,Pooja,59.0,73652.0,Bangalore,HR,24.0,3.0,35900.0,
